gloss,dloss
7093.21777344,0.686372578144
5296.02880859,0.686372578144
5296.02880859,0.589707255363
5296.02880859,0.67191195488
5296.02880859,0.571977972984
5296.02880859,0.74365401268
5296.02880859,0.731528818607
7676.92041016,0.731528818607
7676.92041016,0.670493245125
7676.92041016,0.705987453461
7676.92041016,0.70452862978
7676.92041016,0.836439311504
7676.92041016,0.795064032078
6894.47802734,0.795064032078
6894.47802734,0.845733046532
6894.47802734,0.909570038319
6894.47802734,1.01790452003
6894.47802734,0.863018870354
6894.47802734,0.943179786205
8669.390625,0.943179786205
8669.390625,0.954813122749
8669.390625,0.866535544395
8669.390625,1.07852888107
8669.390625,1.03670334816
8669.390625,0.944261670113
7090.33740234,0.944261670113
7090.33740234,1.1038967371
7090.33740234,1.09463334084
7090.33740234,1.14379775524
7090.33740234,1.14791381359
7090.33740234,1.14569544792
8375.5,1.14569544792
8375.5,1.27787232399
8375.5,1.31939005852
8375.5,1.26762926579
8375.5,1.42829012871
8375.5,1.32183492184
8262.43066406,1.32183492184
8262.43066406,1.35579776764
8262.43066406,1.32126748562
8262.43066406,1.44200158119
8262.43066406,1.51451039314
8262.43066406,1.19668245316
7695.12207031,1.19668245316
7695.12207031,1.4414525032
7695.12207031,1.60961914062
7695.12207031,1.58374810219
7695.12207031,1.69773483276
7695.12207031,1.77054953575
9500.20898438,1.77054953575
9500.20898438,1.82468545437
9500.20898438,1.80138075352
9500.20898438,1.69623148441
9500.20898438,1.73609256744
9500.20898438,1.88955116272
10841.4726562,1.88955116272
10841.4726562,1.991309762
10841.4726562,1.952714324
10841.4726562,1.93534827232
10841.4726562,1.8832681179
10841.4726562,1.86811101437
9775.69726562,1.86811101437
9775.69726562,2.12179327011
9775.69726562,2.00890827179
9775.69726562,2.02953577042
9775.69726562,2.37456655502
9775.69726562,2.126714468
10245.2382812,2.126714468
10245.2382812,2.34625220299
10245.2382812,2.03486871719
10245.2382812,2.54655385017
10245.2382812,2.43683290482
10245.2382812,2.76972961426
7922.47802734,2.76972961426
7922.47802734,2.62750768661
7922.47802734,2.59614253044
7922.47802734,2.53523397446
7922.47802734,2.74447727203
7922.47802734,2.55331540108
11548.6347656,2.55331540108
11548.6347656,3.29801368713
11548.6347656,2.63219356537
11548.6347656,2.69955563545
11548.6347656,2.6842007637
11548.6347656,2.91837310791
10445.7939453,2.91837310791
10445.7939453,2.7739636898
10445.7939453,2.81465673447
10445.7939453,3.25395083427
10445.7939453,3.23804092407
10445.7939453,3.3579325676
11611.0683594,3.3579325676
11611.0683594,2.91535997391
11611.0683594,3.90232014656
11611.0683594,3.3254532814
11611.0683594,3.28873443604
11611.0683594,3.21898961067
11247.9824219,3.21898961067
11247.9824219,3.48656797409
11247.9824219,3.43604660034
11247.9824219,3.83971786499
11247.9824219,3.40632295609
11247.9824219,3.35506820679
11164.8476562,3.35506820679
11164.8476562,4.08494949341
11164.8476562,4.60235404968
11164.8476562,4.28579616547
11164.8476562,4.44966602325
11164.8476562,4.38557767868
11349.2041016,4.38557767868
11349.2041016,4.77810049057
11349.2041016,4.49869346619
11349.2041016,4.28669643402
11349.2041016,4.61573457718
11349.2041016,4.66369915009
14159.8183594,4.66369915009
14159.8183594,4.95699310303
14159.8183594,5.16960716248
14159.8183594,4.65079975128
14159.8183594,5.24675798416
14159.8183594,4.8228225708
12408.9736328,4.8228225708
12408.9736328,5.22092485428
12408.9736328,4.99359941483
12408.9736328,5.91501379013
12408.9736328,5.97552347183
12408.9736328,4.87283420563
14078.4921875,4.87283420563
14078.4921875,5.60347986221
14078.4921875,5.61146688461
14078.4921875,5.82174777985
14078.4921875,5.7048368454
14078.4921875,6.79011154175
12767.2636719,6.79011154175
12767.2636719,5.98688411713
12767.2636719,5.77818536758
12767.2636719,6.22931575775
12767.2636719,6.70811605453
12767.2636719,7.1657705307
13310.2089844,7.1657705307
13310.2089844,6.15216159821
13310.2089844,6.56351709366
13310.2089844,7.13622140884
13310.2089844,6.84561538696
13310.2089844,7.12182235718
10881.0878906,7.12182235718
10881.0878906,7.47767114639
10881.0878906,7.18079471588
10881.0878906,6.76339435577
10881.0878906,8.02126216888
10881.0878906,7.03669261932
13728.8046875,7.03669261932
13728.8046875,7.93237161636
13728.8046875,8.21171760559
13728.8046875,7.64062643051
13728.8046875,7.46526575089
13728.8046875,8.29332256317
16189.1269531,8.29332256317
16189.1269531,8.0107717514
16189.1269531,9.63888931274
16189.1269531,8.41879367828
16189.1269531,8.44732761383
16189.1269531,9.0188035965
15345.9199219,9.0188035965
15345.9199219,9.37299156189
15345.9199219,9.44544696808
15345.9199219,9.12710380554
15345.9199219,9.1518535614
15345.9199219,9.55349159241
18263.3300781,9.55349159241
18263.3300781,9.89853477478
18263.3300781,10.2138547897
18263.3300781,10.4505290985
18263.3300781,9.71973323822
18263.3300781,11.0128831863
15264.5126953,11.0128831863
15264.5126953,10.7507724762
15264.5126953,9.51872825623
15264.5126953,10.2239208221
15264.5126953,9.70437049866
15264.5126953,10.4998760223
16850.0195312,10.4998760223
16850.0195312,11.8283863068
16850.0195312,11.6465740204
16850.0195312,11.3066625595
16850.0195312,11.7528495789
16850.0195312,12.008638382
16631.1308594,12.008638382
16631.1308594,11.9820747375
16631.1308594,11.6949005127
16631.1308594,12.8647642136
16631.1308594,11.2016124725
16631.1308594,12.6258935928
15133.6826172,12.6258935928
15133.6826172,13.1343564987
15133.6826172,12.9792804718
15133.6826172,12.3088245392
15133.6826172,13.4138622284
15133.6826172,14.8819026947
17723.2207031,14.8819026947
17723.2207031,13.267206192
17723.2207031,13.3710269928
17723.2207031,13.5070648193
17723.2207031,13.7287750244
17723.2207031,13.946436882
15084.6582031,13.946436882
15084.6582031,13.007352829
15084.6582031,16.1420211792
15084.6582031,14.5108623505
15084.6582031,14.7298402786
15084.6582031,15.0981931686
17820.9492188,15.0981931686
17820.9492188,14.9745426178
17820.9492188,14.8428602219
17820.9492188,15.5592365265
17820.9492188,16.5859947205
17820.9492188,15.661863327
16896.1503906,15.661863327
16896.1503906,16.8329811096
16896.1503906,16.5771598816
16896.1503906,19.1508560181
16896.1503906,18.3081932068
16896.1503906,17.8431892395
21952.3613281,17.8431892395
21952.3613281,17.428314209
21952.3613281,19.2388210297
21952.3613281,17.268819809
21952.3613281,16.5157184601
21952.3613281,18.6911773682
17355.1953125,18.6911773682
17355.1953125,19.9392242432
17355.1953125,19.7907886505
17355.1953125,18.2510414124
17355.1953125,19.1741733551
17355.1953125,18.5770301819
22684.4140625,18.5770301819
22684.4140625,19.5589427948
22684.4140625,18.018289566
22684.4140625,18.9446773529
22684.4140625,20.5087013245
22684.4140625,19.9319782257
20591.3632812,19.9319782257
20591.3632812,21.1407012939
20591.3632812,22.4393005371
20591.3632812,20.2947463989
20591.3632812,21.5800914764
20591.3632812,23.2036952972
17647.4511719,23.2036952972
17647.4511719,20.579618454
17647.4511719,21.5636978149
17647.4511719,21.989906311
17647.4511719,21.1496543884
17647.4511719,25.2424507141
16845.3046875,25.2424507141
16845.3046875,22.6247234344
16845.3046875,24.4613952637
16845.3046875,22.1095485687
16845.3046875,25.7019958496
16845.3046875,24.3115882874
19721.6777344,24.3115882874
19721.6777344,25.9739341736
19721.6777344,25.1514339447
19721.6777344,23.7008190155
19721.6777344,26.4741401672
19721.6777344,26.125869751
19311.4765625,26.125869751
19311.4765625,27.5202999115
19311.4765625,26.2047386169
19311.4765625,27.9432926178
19311.4765625,29.8960380554
19311.4765625,28.2464599609
18335.3476562,28.2464599609
18335.3476562,28.5519313812
18335.3476562,26.5612831116
18335.3476562,32.0234375
18335.3476562,30.407831192
18335.3476562,29.9327507019
22306.1660156,29.9327507019
22306.1660156,31.5965690613
22306.1660156,30.6149559021
22306.1660156,30.7195587158
22306.1660156,31.9398612976
22306.1660156,30.2073860168
19112.2832031,30.2073860168
19112.2832031,32.6459236145
19112.2832031,29.708026886
19112.2832031,32.3465080261
19112.2832031,33.8673629761
19112.2832031,33.7776679993
24474.1464844,33.7776679993
24474.1464844,34.4910850525
24474.1464844,34.3887062073
24474.1464844,34.1981086731
24474.1464844,36.3234672546
24474.1464844,35.4927597046
24131.9296875,35.4927597046
24131.9296875,36.3008537292
24131.9296875,36.1778755188
24131.9296875,35.4837913513
24131.9296875,37.4497756958
24131.9296875,35.946472168
22300.4667969,35.946472168
22300.4667969,38.171333313
22300.4667969,35.4929695129
22300.4667969,39.4597663879
22300.4667969,38.7557144165
22300.4667969,39.7781257629
30650.359375,39.7781257629
30650.359375,38.4768447876
30650.359375,41.1305999756
30650.359375,40.126750946
30650.359375,39.7600784302
30650.359375,40.27186203
23687.4023438,40.27186203
23687.4023438,43.2612113953
23687.4023438,40.1814689636
23687.4023438,44.6125793457
23687.4023438,46.8712043762
23687.4023438,45.8406600952
28957.9121094,45.8406600952
28957.9121094,43.7635269165
28957.9121094,44.70079422
28957.9121094,46.6982841492
28957.9121094,49.2097091675
28957.9121094,48.0307006836
27976.4160156,48.0307006836
27976.4160156,48.9155044556
27976.4160156,48.0410079956
27976.4160156,46.2344245911
27976.4160156,48.4355888367
27976.4160156,50.7340164185
29518.8554688,50.7340164185
29518.8554688,47.7158432007
29518.8554688,48.1492996216
29518.8554688,52.189617157
29518.8554688,52.0043563843
29518.8554688,53.8306655884
24339.9882812,53.8306655884
24339.9882812,55.1892318726
24339.9882812,50.6489219666
24339.9882812,51.3130874634
24339.9882812,52.1982421875
24339.9882812,52.7689704895
36605.2226562,52.7689704895
36605.2226562,56.5692749023
36605.2226562,54.1718940735
36605.2226562,58.7311592102
36605.2226562,55.573677063
36605.2226562,60.943359375
31143.6308594,60.943359375
31143.6308594,59.9670295715
31143.6308594,62.2072868347
31143.6308594,61.472026825
31143.6308594,59.1905708313
31143.6308594,63.4332046509
35065.8515625,63.4332046509
35065.8515625,63.7542648315
35065.8515625,62.4165153503
35065.8515625,62.0810432434
35065.8515625,62.3120117188
35065.8515625,60.7014350891
35561.3125,60.7014350891
35561.3125,63.9751396179
35561.3125,65.0579681396
35561.3125,68.0324707031
35561.3125,67.9090576172
35561.3125,64.5615310669
33780.1523438,64.5615310669
33780.1523438,62.3591194153
33780.1523438,70.8531494141
33780.1523438,71.380897522
33780.1523438,74.5876846313
33780.1523438,76.127746582
31872.3007812,76.127746582
31872.3007812,72.0565643311
31872.3007812,67.2921295166
31872.3007812,75.8531951904
31872.3007812,70.6125259399
31872.3007812,76.4740447998
38633.5,76.4740447998
38633.5,76.5029449463
38633.5,76.4616546631
38633.5,77.2655792236
38633.5,80.3376312256
38633.5,79.768157959
29158.75,79.768157959
29158.75,75.227722168
29158.75,75.8520202637
29158.75,82.540763855
29158.75,79.3140487671
29158.75,82.5744476318
27581.2871094,82.5744476318
27581.2871094,85.9551773071
27581.2871094,80.1651229858
27581.2871094,85.2570266724
27581.2871094,84.4777984619
27581.2871094,95.7025604248
42162.8789062,95.7025604248
42162.8789062,88.2103500366
42162.8789062,86.1784973145
42162.8789062,86.1825942993
42162.8789062,84.948928833
42162.8789062,96.2946014404
37830.6054688,96.2946014404
37830.6054688,94.4364242554
37830.6054688,89.1983184814
37830.6054688,97.2397689819
37830.6054688,103.101486206
37830.6054688,105.944046021
32759.8378906,105.944046021
32759.8378906,97.2179718018
32759.8378906,101.439338684
32759.8378906,98.0855560303
32759.8378906,104.390991211
32759.8378906,101.218460083
47076.734375,101.218460083
47076.734375,101.703933716
47076.734375,101.986618042
47076.734375,101.873664856
47076.734375,102.963134766
47076.734375,105.796592712
39427.2890625,105.796592712
39427.2890625,113.865661621
39427.2890625,111.388526917
39427.2890625,108.864624023
39427.2890625,112.196388245
39427.2890625,102.97277832
30211.2460938,102.97277832
30211.2460938,103.236000061
30211.2460938,105.556663513
30211.2460938,114.878799438
30211.2460938,119.733070374
30211.2460938,111.588012695
42951.9140625,111.588012695
42951.9140625,127.321388245
42951.9140625,115.499511719
42951.9140625,114.412582397
42951.9140625,128.23449707
42951.9140625,125.466003418
36212.6796875,125.466003418
36212.6796875,126.550827026
36212.6796875,121.32938385
36212.6796875,121.424453735
36212.6796875,134.597808838
36212.6796875,130.596191406
43268.1640625,130.596191406
43268.1640625,118.86895752
43268.1640625,128.566833496
43268.1640625,135.403381348
43268.1640625,135.236038208
43268.1640625,126.959274292
40185.6484375,126.959274292
40185.6484375,130.767700195
40185.6484375,131.512664795
40185.6484375,137.658905029
40185.6484375,139.14553833
40185.6484375,140.775222778
44509.4726562,140.775222778
44509.4726562,141.621673584
44509.4726562,129.437362671
44509.4726562,134.506317139
44509.4726562,145.292831421
44509.4726562,140.576766968
50612.7109375,140.576766968
50612.7109375,138.896697998
50612.7109375,157.118057251
50612.7109375,150.30581665
50612.7109375,161.098648071
50612.7109375,159.14491272
44381.2265625,159.14491272
44381.2265625,148.504928589
44381.2265625,147.159622192
44381.2265625,155.524902344
44381.2265625,158.106521606
44381.2265625,162.351669312
49087.8671875,162.351669312
49087.8671875,157.030426025
49087.8671875,164.15020752
49087.8671875,162.682403564
49087.8671875,166.470718384
49087.8671875,158.030578613
39694.9609375,158.030578613
39694.9609375,155.977127075
39694.9609375,171.038772583
39694.9609375,160.473312378
39694.9609375,175.67565918
39694.9609375,176.893203735
49027.5390625,176.893203735
49027.5390625,167.172424316
49027.5390625,178.340820312
49027.5390625,176.782501221
49027.5390625,178.320358276
49027.5390625,175.751113892
53101.4375,175.751113892
53101.4375,188.094497681
53101.4375,183.741867065
53101.4375,188.455581665
53101.4375,189.385925293
53101.4375,185.544281006
40657.5703125,185.544281006
40657.5703125,190.79776001
40657.5703125,191.380462646
40657.5703125,206.161529541
40657.5703125,191.083999634
40657.5703125,197.298538208
46763.1171875,197.298538208
46763.1171875,190.621566772
46763.1171875,194.945709229
46763.1171875,200.026199341
46763.1171875,224.185089111
46763.1171875,189.205474854
61626.875,189.205474854
61626.875,193.460968018
61626.875,220.988555908
61626.875,207.652999878
61626.875,203.540313721
61626.875,213.243774414
60573.1992188,213.243774414
60573.1992188,217.58883667
60573.1992188,207.176193237
60573.1992188,211.901245117
60573.1992188,217.88192749
60573.1992188,221.825973511
67810.296875,221.825973511
67810.296875,230.448242188
67810.296875,231.198883057
67810.296875,213.496536255
67810.296875,221.287231445
67810.296875,219.496002197
54192.9492188,219.496002197
54192.9492188,216.469406128
54192.9492188,231.858856201
54192.9492188,231.588470459
54192.9492188,238.59602356
54192.9492188,244.196899414
57520.0234375,244.196899414
57520.0234375,258.041168213
57520.0234375,258.732635498
57520.0234375,238.244598389
57520.0234375,231.654449463
57520.0234375,239.063354492
58961.9257812,239.063354492
58961.9257812,256.856170654
58961.9257812,259.072265625
58961.9257812,253.306152344
58961.9257812,243.055908203
58961.9257812,270.97833252
46260.0976562,270.97833252
46260.0976562,254.416015625
46260.0976562,253.078277588
46260.0976562,264.883789062
46260.0976562,259.441589355
46260.0976562,278.542053223
63323.84375,278.542053223
63323.84375,271.931671143
63323.84375,288.385498047
63323.84375,268.176879883
63323.84375,284.66998291
63323.84375,287.660461426
48282.1601562,287.660461426
48282.1601562,280.365783691
48282.1601562,278.81451416
48282.1601562,272.723571777
48282.1601562,274.36340332
48282.1601562,306.870025635
47420.1484375,306.870025635
47420.1484375,306.105407715
47420.1484375,304.340240479
47420.1484375,296.757751465
47420.1484375,304.38470459
47420.1484375,292.600646973
52064.5,292.600646973
52064.5,332.385314941
52064.5,327.173828125
52064.5,302.329467773
52064.5,295.797515869
52064.5,328.352722168
72861.890625,328.352722168
72861.890625,317.478881836
72861.890625,322.252044678
72861.890625,321.077697754
72861.890625,323.49798584
72861.890625,308.043426514
44076.9296875,308.043426514
44076.9296875,336.642456055
44076.9296875,349.414672852
44076.9296875,358.87713623
44076.9296875,325.460784912
44076.9296875,331.322479248
57184.7734375,331.322479248
57184.7734375,324.531921387
57184.7734375,328.564880371
57184.7734375,343.222564697
57184.7734375,365.941711426
57184.7734375,363.150299072
49167.7109375,363.150299072
49167.7109375,356.993469238
49167.7109375,370.296295166
49167.7109375,340.938751221
49167.7109375,393.642913818
49167.7109375,373.709014893
76223.765625,373.709014893
76223.765625,384.242858887
76223.765625,366.648529053
76223.765625,383.577697754
76223.765625,356.340759277
76223.765625,387.57244873
59075.4921875,387.57244873
59075.4921875,384.263031006
59075.4921875,362.204528809
59075.4921875,399.784362793
59075.4921875,400.651641846
59075.4921875,400.472686768
53600.9765625,400.472686768
53600.9765625,351.728424072
53600.9765625,398.262695312
53600.9765625,405.354064941
53600.9765625,382.677337646
53600.9765625,403.410125732
55849.15625,403.410125732
55849.15625,402.18637085
55849.15625,408.458648682
55849.15625,439.685882568
55849.15625,421.366119385
55849.15625,419.61920166
61169.0195312,419.61920166
61169.0195312,449.98526001
61169.0195312,423.813415527
61169.0195312,441.691497803
61169.0195312,449.631256104
61169.0195312,454.351226807
61688.0859375,454.351226807
61688.0859375,417.25982666
61688.0859375,445.561340332
61688.0859375,466.70904541
61688.0859375,451.225891113
61688.0859375,479.739807129
69654.0390625,479.739807129
69654.0390625,423.954437256
69654.0390625,459.556976318
69654.0390625,477.549163818
69654.0390625,436.267486572
69654.0390625,464.738616943
87387.5,464.738616943
87387.5,492.547027588
87387.5,475.686187744
87387.5,460.56729126
87387.5,496.741149902
87387.5,491.340087891
81817.640625,491.340087891
81817.640625,508.744293213
81817.640625,509.797027588
81817.640625,494.659973145
81817.640625,503.149658203
81817.640625,519.617492676
77428.0625,519.617492676
77428.0625,522.398742676
77428.0625,504.257904053
77428.0625,496.293151855
77428.0625,549.030334473
77428.0625,539.59375
69501.484375,539.59375
69501.484375,564.127685547
69501.484375,553.802612305
69501.484375,553.028198242
69501.484375,578.444946289
69501.484375,543.220214844
70603.140625,543.220214844
70603.140625,562.134216309
70603.140625,557.08190918
70603.140625,581.987976074
70603.140625,613.724182129
70603.140625,592.927978516
68431.65625,592.927978516
68431.65625,583.888305664
68431.65625,579.218505859
68431.65625,587.232727051
68431.65625,573.816772461
68431.65625,588.971862793
66060.2890625,588.971862793
66060.2890625,587.273742676
66060.2890625,535.427856445
66060.2890625,569.590087891
66060.2890625,621.578430176
66060.2890625,618.621582031
73554.546875,618.621582031
73554.546875,639.245788574
73554.546875,610.953125
73554.546875,594.644104004
73554.546875,641.136169434
73554.546875,611.545654297
74062.1953125,611.545654297
74062.1953125,618.542541504
74062.1953125,635.544433594
74062.1953125,637.677490234
74062.1953125,624.129699707
74062.1953125,627.007141113
82984.1640625,627.007141113
82984.1640625,641.585083008
82984.1640625,591.08605957
82984.1640625,648.312744141
82984.1640625,673.66973877
82984.1640625,677.664733887
94061.71875,677.664733887
94061.71875,701.390991211
94061.71875,676.370605469
94061.71875,652.014770508
94061.71875,714.668334961
94061.71875,667.226745605
74849.2265625,667.226745605
74849.2265625,665.169677734
74849.2265625,705.203063965
74849.2265625,709.760009766
74849.2265625,726.945007324
74849.2265625,745.977172852
79124.5859375,745.977172852
79124.5859375,721.628723145
79124.5859375,702.436157227
79124.5859375,698.908325195
79124.5859375,751.617675781
79124.5859375,737.270385742
90503.875,737.270385742
90503.875,737.480163574
90503.875,749.673828125
90503.875,778.415161133
90503.875,764.310668945
90503.875,776.871337891
71359.2109375,776.871337891
71359.2109375,776.454589844
71359.2109375,767.689819336
71359.2109375,769.559936523
71359.2109375,795.309143066
71359.2109375,791.364013672
72682.671875,791.364013672
72682.671875,810.933349609
72682.671875,777.013061523
72682.671875,796.685668945
72682.671875,799.942016602
72682.671875,808.623168945
120876.726562,808.623168945
120876.726562,814.592102051
120876.726562,771.535522461
120876.726562,785.207580566
120876.726562,783.732299805
120876.726562,834.881225586
82193.421875,834.881225586
82193.421875,900.057922363
82193.421875,844.247375488
82193.421875,813.451171875
82193.421875,869.178527832
82193.421875,861.708007812
96322.2890625,861.708007812
96322.2890625,878.077636719
96322.2890625,914.418945312
96322.2890625,832.738647461
96322.2890625,883.161499023
96322.2890625,876.281860352
109232.226562,876.281860352
109232.226562,868.018249512
109232.226562,887.505187988
109232.226562,927.40057373
109232.226562,873.234191895
109232.226562,882.632141113
104687.429688,882.632141113
104687.429688,896.314758301
104687.429688,922.959655762
104687.429688,913.555969238
104687.429688,951.071899414
104687.429688,888.20526123
114246.75,888.20526123
114246.75,930.100769043
114246.75,945.323547363
114246.75,963.483520508
114246.75,969.750366211
114246.75,922.360839844
97183.5703125,922.360839844
97183.5703125,968.236694336
97183.5703125,954.057983398
97183.5703125,964.63067627
97183.5703125,1022.3125
97183.5703125,1001.16113281
95769.8125,1001.16113281
95769.8125,1018.29968262
95769.8125,940.617980957
95769.8125,988.113952637
95769.8125,1059.3503418
