-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35,-35,-0,35
